date,open,high,low,close,volume
2017-09-20,106.82,107.25,105.82,106.28,1436379.0
2017-09-21,104.57,104.83,102.6,103.83,1595692.0
2017-09-22,103.38,104.52,103.27,103.89,1256883.0
2017-09-25,103.96,104.24,99.8,100.27,3021966.0
2017-09-26,100.92,101.47,98.46,99.8,2358609.0
2017-09-27,100.27,101.4,99.7,100.72,2087542.0
2017-09-28,100.47,101.97,99.95,101.85,1429416.0
2017-09-29,102.19,105.66,102.09,105.39,2193267.0
2017-10-02,105.3,105.85,102.78,103.29,1631406.0
2017-10-03,103.19,105.28,103.16,104.52,1096195.0
2017-10-04,104.95,105.59,103.69,105.26,861593.0
2017-10-05,105.91,107.53,105.0,107.03,1492290.0
2017-10-06,106.7,110.59,106.23,110.23,2247003.0
2017-10-09,110.23,110.23,108.06,108.69,1395787.0
2017-10-10,109.63,110.17,107.56,108.31,1373560.0
2017-10-11,108.18,109.53,106.28,108.51,1895642.0
2017-10-12,108.46,109.04,107.19,108.64,1410797.0
2017-10-13,108.65,109.74,108.09,109.36,1620193.0
2017-10-16,109.36,110.29,106.87,107.23,1724557.0
2017-10-17,106.8,107.81,106.23,107.62,1633036.0
2017-10-18,107.51,107.78,105.89,107.18,1125463.0
2017-10-19,106.79,107.58,105.4,106.77,1372706.0
2017-10-20,107.01,109.43,106.82,108.56,1076623.0
2017-10-23,109.22,109.22,107.33,107.75,1740830.0
2017-10-24,108.1,108.27,106.79,107.18,1036835.0
2017-10-25,107.19,107.91,104.51,105.8,1636015.0
2017-10-26,104.74,107.68,104.56,107.12,744262.0
2017-10-27,108.02,109.55,107.11,108.51,979168.0
2017-10-30,108.6,109.26,107.69,108.42,1039982.0
2017-10-31,108.12,111.83,107.9,110.99,1852686.0
2017-11-01,111.94,111.94,108.55,110.27,1096808.0
2017-11-02,109.92,111.66,109.18,110.6,763424.0
2017-11-03,110.42,110.93,107.44,109.76,1098739.0
2017-11-06,110.0,110.6,108.3,108.42,1073195.0
2017-11-07,108.25,108.98,107.57,108.53,751190.0
2017-11-08,108.14,111.87,107.77,110.88,1263335.0
2017-11-09,108.42,109.36,104.5,106.15,2128347.0
2017-11-10,105.79,107.5,104.85,107.31,1181682.0
2017-11-13,106.58,106.99,105.51,106.17,1135194.0
2017-11-14,106.04,107.55,105.55,107.47,919285.0
2017-11-15,106.59,107.35,105.26,106.61,679672.0
2017-11-16,107.04,109.79,106.98,109.34,1009877.0
2017-11-17,110.0,112.8,109.84,111.68,1854073.0
2017-11-20,111.89,114.12,111.43,113.8,1898778.0
2017-11-21,113.96,116.32,113.6,115.29,1539106.0
2017-11-22,115.4,116.1,114.25,115.15,835492.0
2017-11-24,115.43,116.62,115.42,116.14,501561.0
2017-11-27,116.37,116.89,114.44,114.94,1487936.0
2017-11-28,115.31,115.59,113.36,114.76,1171948.0
2017-11-29,114.0,114.24,105.63,106.54,5103568.0
2017-11-30,105.49,107.7,102.11,103.0,6629159.0
2017-12-01,102.63,103.88,98.57,100.52,3664142.0
2017-12-04,101.38,101.7,96.5,96.58,3308885.0
2017-12-05,96.48,99.68,95.35,99.2,3579311.0
2017-12-06,98.67,102.53,98.18,102.35,3654638.0
2017-12-07,102.75,104.81,102.36,104.2,4003920.0
2017-12-08,105.0,106.35,103.85,104.85,2260368.0
2017-12-11,105.16,106.83,103.3,104.81,3002086.0
2017-12-12,104.56,105.43,102.26,102.49,3164401.0
2017-12-13,103.34,103.71,100.85,101.47,1855335.0
2017-12-14,102.04,103.72,101.47,103.35,2276792.0
2017-12-15,103.55,104.05,101.67,103.47,6458430.0
2017-12-18,104.04,104.19,102.17,103.65,2604563.0
2017-12-19,103.5,104.3,102.37,102.93,1894243.0
2017-12-20,103.01,103.59,101.04,102.0,1162484.0
2017-12-21,102.2,103.09,101.54,102.89,1153073.0
2017-12-22,102.22,102.87,100.79,102.32,972875.0
2017-12-26,102.14,103.36,101.5,102.93,867009.0
2017-12-27,102.63,103.8,102.0,103.06,986027.0
2017-12-28,103.32,103.32,101.73,102.2,917124.0
